Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Behavioral Data,Purchase History,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Segmentation Group,Age_Group,Income_Level,Spending_Category,DBSCAN_Cluster
70549,25,0,1,1,2,4,124508,1,1290,0,1,688642,3808,2,1,3,3,2,3,3,3,0,0
95445,43,0,1,3,34,8,107656,0,774,4,4,946158,4310,0,2,1,0,1,4,1,0,0,0
64428,64,0,4,2,16,4,66182,2,701,4,4,755955,1686,0,2,3,1,1,4,2,2,0,0
36869,45,0,2,3,6,0,52092,4,1200,2,4,578053,3606,0,0,0,2,4,4,1,2,2,0
70703,43,0,0,1,12,7,148683,0,1948,3,0,609873,4591,3,3,4,4,0,4,1,3,2,0
53172,68,0,1,2,3,4,70698,0,1782,1,0,963425,4904,1,0,1,1,1,0,2,2,0,0
13915,65,0,3,2,6,5,35546,0,658,4,3,787979,1496,1,3,4,3,0,1,2,1,0,0
37525,37,1,4,0,4,6,127266,2,983,0,3,812995,3940,2,3,1,1,1,4,0,3,0,0
60767,36,0,1,2,17,3,39183,1,1465,3,4,951840,873,2,2,3,0,3,4,0,1,0,0
64292,31,1,4,1,26,2,121200,0,782,3,4,86375,1404,2,4,3,3,1,2,0,3,1,0
53691,39,0,0,3,9,1,108293,0,1792,0,0,513801,2702,2,2,1,4,0,4,0,0,2,0
88693,46,0,4,3,9,0,133238,2,1078,3,4,684141,2681,0,2,3,0,1,3,1,3,0,0
74612,44,1,4,4,20,6,118311,0,738,3,1,707861,4408,3,2,3,2,3,3,1,3,0,0
88607,69,1,4,2,32,3,115393,2,1778,4,1,306986,2388,0,1,1,3,4,3,2,0,1,0
5238,23,1,3,0,5,4,89847,4,1823,2,0,720572,3195,0,4,2,4,4,0,3,0,0,0
47926,24,0,1,4,8,2,145421,0,352,3,1,664624,4066,2,4,2,4,2,4,3,3,0,0
3689,68,0,0,2,30,8,52803,3,1158,3,0,780827,1203,2,3,2,2,4,0,2,2,0,0
74014,30,0,2,3,12,5,49349,2,667,3,4,166377,4697,2,0,0,0,2,1,0,1,1,0
68468,31,1,0,3,14,4,35907,4,1967,0,3,156207,2882,2,2,2,4,4,4,0,1,1,0
59662,54,0,4,0,5,5,113736,4,1065,2,2,89782,4460,0,0,3,0,2,3,1,0,1,0
77437,63,0,2,4,14,5,86873,2,865,2,3,350738,3912,3,0,3,2,4,4,2,0,2,0
62301,57,0,2,1,28,6,54698,1,561,4,3,650248,2682,2,2,0,0,1,1,1,2,0,0
65055,56,0,1,4,9,3,25753,2,1967,2,1,555211,4450,0,0,1,0,0,0,1,1,2,0
86372,44,0,2,1,2,8,33589,1,1788,1,1,775488,3590,0,1,4,2,3,1,1,1,0,0
45611,62,1,1,1,32,5,70981,0,716,4,2,784201,856,1,3,3,0,1,0,2,2,0,0
5111,55,1,1,3,27,8,146492,2,1405,3,3,207446,3960,2,4,1,4,4,4,1,3,1,0
87385,43,1,0,1,31,3,35828,2,455,0,4,261410,3496,1,2,1,3,1,3,1,1,1,0
69735,24,1,1,1,11,2,38140,2,454,4,3,319627,4513,2,1,4,2,3,3,3,1,2,0
72237,65,1,1,1,28,2,44337,0,166,4,3,742264,708,1,0,1,0,4,1,2,1,0,0
26033,27,1,4,2,33,8,29807,1,56,2,0,773969,1981,2,0,1,0,4,3,0,1,0,0
82255,50,1,4,4,13,8,134884,2,998,4,0,271102,1158,0,0,2,4,3,3,1,3,1,0
87468,70,1,4,3,17,7,99205,2,1555,1,0,386806,3805,0,3,4,1,3,2,2,0,2,0
28450,70,0,3,3,32,6,36553,0,1119,3,2,91034,1073,0,1,1,0,1,3,2,1,1,0
78480,69,1,4,1,26,7,136812,4,361,0,0,151420,2063,2,4,2,4,2,4,2,3,1,0
21012,55,0,2,4,22,8,53488,2,1727,3,0,730622,1030,0,2,0,3,2,3,1,2,0,0
27066,39,1,4,4,17,7,136321,0,1104,4,0,275926,1552,1,1,1,4,1,3,0,3,1,0
63693,56,0,2,2,3,5,119182,4,59,3,1,886838,1845,2,2,3,3,1,4,1,3,0,0
69561,31,1,0,0,10,0,104402,4,1639,3,1,473492,761,3,4,3,0,2,4,0,0,2,0
77946,58,1,1,2,10,5,47014,3,520,1,0,908161,3478,1,1,1,2,2,0,1,1,0,0
71615,64,1,0,4,15,2,114501,3,1694,2,0,319157,2345,1,4,2,4,1,4,2,0,2,0
66025,53,1,4,3,19,7,136859,0,1557,3,2,227741,4598,0,0,2,3,2,2,1,3,1,0
75119,29,0,0,0,13,2,45102,4,541,1,1,623376,4005,2,1,2,4,3,4,0,1,2,0
66792,69,0,4,4,27,7,147248,1,1042,4,4,282442,1747,2,1,0,1,3,4,2,3,1,0
10292,39,1,0,0,4,2,52272,3,838,0,1,50001,636,0,0,2,3,2,1,0,2,1,0
37074,24,0,1,2,3,4,59001,0,696,0,1,518851,4801,2,4,1,1,1,1,3,2,2,0
29224,41,1,4,3,11,8,56603,0,1063,1,4,451045,4455,0,1,2,4,2,2,1,2,2,0
1860,35,0,1,1,22,5,113512,0,1199,3,2,666861,4503,1,3,4,3,1,4,0,0,0,0
6852,26,1,3,4,11,7,69856,0,1339,3,1,283112,1412,1,2,1,3,0,1,0,2,1,0
38242,25,0,1,4,11,1,83609,2,1894,0,3,184135,3292,1,1,2,0,3,4,3,0,1,0
41246,39,1,3,0,4,2,123460,2,347,0,2,807242,1668,2,0,0,1,3,1,0,3,0,0
70855,30,1,1,1,6,0,53919,4,901,0,1,292448,3584,2,3,1,3,2,4,0,2,1,0
65341,68,0,3,4,0,1,139343,4,1420,4,1,742420,2738,1,0,4,0,0,4,2,3,0,0
35409,36,0,0,2,2,7,85471,1,1043,1,2,931114,3898,0,0,1,3,3,3,0,0,0,0
87054,59,1,4,3,23,2,85221,1,1575,2,3,875854,1870,0,4,4,4,3,1,1,0,0,0
41727,57,1,4,4,26,5,82275,1,564,4,0,812290,4467,3,4,1,4,3,4,1,0,0,0
23108,55,0,0,2,6,5,39497,0,1539,2,1,108601,4525,0,2,4,3,2,1,1,1,1,0
60157,52,0,2,4,8,6,110471,2,952,2,4,252979,1514,0,1,2,1,1,1,1,0,1,0
23053,37,0,1,2,4,2,70766,4,1772,3,3,203113,1729,0,2,1,2,3,3,0,2,1,0
26136,31,0,2,3,13,3,102754,0,843,3,4,361390,3672,3,2,0,4,2,1,0,0,2,0
31379,68,0,1,4,18,0,98999,3,967,2,0,285162,2746,1,4,4,1,3,1,2,0,1,0
67573,21,0,1,2,11,6,97387,1,1043,1,2,524750,2441,1,1,2,0,4,4,3,0,2,0
45946,35,1,2,2,11,6,51282,2,1195,3,1,524231,4300,3,4,1,4,2,2,0,1,2,0
23537,65,0,1,4,13,3,26547,4,358,2,0,244274,4424,2,0,0,4,4,3,2,1,1,0
80598,35,0,2,0,24,3,37058,1,260,1,4,491425,2310,0,2,0,3,1,3,0,1,2,0
84387,34,1,1,1,0,0,110455,3,578,4,2,422037,711,0,0,0,1,2,0,0,0,2,0
77929,63,0,3,2,1,7,134540,3,927,1,0,415385,1712,1,4,0,4,3,2,2,3,2,0
37161,58,1,1,1,3,4,103890,1,1100,2,2,410491,3414,2,4,1,0,0,4,1,0,2,0
84577,62,0,1,2,32,7,129451,0,228,2,4,582027,3083,0,3,0,0,1,4,2,3,2,0
2992,42,0,3,1,13,3,49336,1,243,4,4,127209,4385,2,0,2,3,3,3,1,1,1,0
87059,25,0,1,1,20,5,35458,0,685,0,4,435132,4905,2,3,4,4,4,1,3,1,2,0
34123,47,1,4,0,34,1,116332,4,442,0,1,313699,4373,1,4,1,4,4,0,1,3,1,0
73102,57,1,0,0,28,7,59809,3,1627,0,1,436469,1854,0,3,0,0,0,2,1,2,2,0
5893,37,0,1,2,14,6,37717,0,30,3,0,275359,2195,1,4,1,1,0,4,0,1,1,0
66403,68,0,0,2,12,4,69608,1,722,1,3,79916,4891,2,1,1,1,1,0,2,2,1,0
93410,69,0,2,3,27,7,60721,0,1859,1,4,893945,2273,2,1,1,4,4,4,2,2,0,0
9720,69,0,0,2,22,4,147372,0,805,3,4,130315,1204,2,0,1,0,0,1,2,3,1,0
80417,34,1,4,1,24,5,53119,2,447,4,1,606639,4278,3,0,0,3,1,4,0,2,2,0
12110,55,0,1,2,16,0,146851,0,1926,4,0,785892,1328,1,2,4,1,0,2,1,3,0,0
57696,43,1,0,2,34,5,63104,1,1604,0,0,161613,704,1,1,4,3,0,2,1,2,1,0
80346,65,0,0,0,15,7,114132,2,238,3,4,855721,4447,1,2,4,2,4,3,2,0,0,0
71970,52,0,0,3,33,2,38162,4,1546,3,4,754437,2892,2,1,1,3,3,2,1,1,0,0
43976,51,1,0,4,27,5,124780,0,749,3,0,750754,2433,2,3,2,2,2,4,1,3,0,0
89890,63,0,4,0,32,1,80333,1,1976,4,2,363768,3919,2,0,1,4,2,2,2,2,2,0
71799,35,0,2,3,34,7,38389,1,61,2,1,991579,2687,3,0,1,0,1,1,0,1,0,0
22668,24,1,1,3,30,0,39359,4,666,4,4,723820,1268,3,0,1,4,2,0,3,1,0,0
13754,24,1,1,2,17,4,37999,2,450,3,3,913050,3916,1,2,1,4,3,0,3,1,0,0
46232,37,1,2,2,0,1,109441,2,261,0,4,494999,2897,1,0,1,2,4,0,0,0,2,0
49213,42,0,2,4,5,5,146508,0,557,0,2,620372,3709,2,2,1,0,2,4,1,3,2,0
98663,41,0,3,3,20,7,87287,0,1084,3,4,983814,4422,1,4,2,1,0,1,1,0,0,0
61948,19,0,4,1,19,3,124636,0,1053,3,4,565062,3445,0,3,1,3,2,1,3,3,2,0
45103,55,0,1,1,16,7,52424,1,1224,0,3,796590,1074,1,2,1,4,0,4,1,2,0,0
11535,21,0,0,2,11,3,66171,1,1700,2,3,144343,1783,2,2,2,2,3,2,3,2,1,0
75576,40,0,1,4,18,8,81627,2,632,3,2,577518,3394,2,3,1,3,4,0,0,0,2,0
25774,68,1,0,4,32,4,134335,1,1218,1,4,303028,3886,1,2,3,4,0,1,2,3,1,0
67908,27,0,3,1,4,8,80964,1,862,4,0,651706,2446,1,3,0,0,1,0,0,0,0,0
79832,39,0,2,2,32,0,117809,0,685,4,1,310602,702,3,3,3,4,4,2,0,3,1,0
72243,37,1,2,2,11,4,141425,2,1548,1,2,463497,2653,3,4,0,2,3,0,0,3,2,0
62339,27,0,2,1,14,2,46258,0,1186,3,1,363928,3569,0,4,4,3,4,1,0,1,2,0
33170,58,0,0,2,25,8,143520,2,589,0,0,508506,4540,3,2,4,2,2,4,1,3,2,0
46278,22,0,2,4,34,2,128910,2,310,3,0,467495,4188,2,3,2,3,2,0,3,3,2,0
35226,24,1,3,0,19,3,32461,1,1465,2,1,463181,1676,1,1,0,4,1,4,3,1,2,0
66534,37,0,1,2,6,8,31551,2,96,3,2,590837,4612,1,4,1,3,2,0,0,1,2,0
68654,51,1,3,0,2,1,91148,2,397,4,0,288964,4560,2,4,0,3,0,2,1,0,1,0
67222,30,1,0,0,20,3,68384,3,1339,2,1,489265,4630,3,0,4,4,0,4,0,2,2,0
31302,36,0,3,2,21,5,133902,1,1843,3,0,429947,1781,1,3,0,2,2,1,0,3,2,0
13676,22,0,1,2,2,7,27137,4,1000,3,3,752840,1089,3,0,2,4,0,1,3,1,0,0
90731,45,0,2,3,23,5,34751,4,694,1,0,625823,4139,0,2,2,2,2,2,1,1,2,0
11772,33,1,3,1,33,4,142932,2,1100,1,0,513011,1901,3,3,0,0,2,1,0,3,2,0
63528,26,0,0,0,2,0,85266,1,1261,3,2,372126,1771,0,3,4,3,1,4,0,0,2,0
59259,21,1,1,4,20,7,81135,0,208,0,4,141039,3099,2,2,4,2,0,4,3,0,1,0
33601,37,1,0,1,12,1,54985,0,368,0,4,752499,4828,0,3,1,3,1,0,0,2,0,0
90227,59,1,1,1,10,6,53260,2,1552,4,0,578314,3430,2,0,2,1,4,3,1,2,2,0
32913,69,1,1,4,6,0,65415,2,441,2,4,139742,4438,0,0,1,1,2,3,2,2,1,0
46874,24,1,0,4,24,3,37883,1,1624,0,1,981904,2758,1,2,1,4,0,3,3,1,0,0
75006,69,0,0,0,6,0,130885,0,896,0,2,364818,2471,1,0,1,2,2,2,2,3,2,0
79399,42,1,1,4,25,2,34035,4,1976,2,1,572751,3158,1,3,2,2,0,1,1,1,2,0
61799,40,1,2,1,3,2,26617,2,1997,4,0,243342,4527,2,1,1,2,3,1,0,1,1,0
67486,63,1,1,4,6,0,63444,1,1086,3,1,608899,1678,1,4,2,3,0,4,2,2,2,0
61596,28,0,0,0,2,1,113676,4,1736,3,0,177671,2252,0,0,4,3,1,4,0,0,1,0
85227,40,0,0,0,33,6,36388,0,825,2,2,764648,4462,0,2,4,3,2,3,0,1,0,0
12035,30,0,2,0,10,7,70509,1,189,3,4,932881,3364,2,3,2,3,3,1,0,2,0,0
31362,42,1,0,1,2,0,79055,4,1592,2,3,114064,3536,1,4,4,0,1,4,1,2,1,0
87103,40,0,0,0,32,3,112413,2,1745,3,0,869699,2370,3,0,3,0,2,4,0,0,0,0
29792,43,1,0,4,28,6,143882,2,1532,2,1,950727,583,3,2,1,4,0,2,1,3,0,0
71607,33,0,1,3,20,7,125082,1,549,3,0,232033,2778,2,1,1,4,3,1,0,3,1,0
80907,30,0,0,2,4,5,117557,4,1119,2,2,750335,4504,1,1,3,0,2,0,0,3,0,0
34080,32,0,0,0,2,4,26906,3,1429,0,1,824818,4683,3,1,2,2,0,4,0,1,0,0
70127,32,1,4,0,16,2,97226,2,1738,3,4,447863,3945,1,3,0,0,2,0,0,0,2,0
64261,56,1,0,2,19,4,57853,4,793,1,2,699233,4547,1,0,2,1,1,1,1,2,0,0
77074,60,0,1,1,17,8,138409,4,545,4,4,154624,1902,3,2,0,3,0,2,1,3,1,0
97042,45,0,4,1,10,7,91315,3,813,4,2,673545,3997,0,3,3,4,2,4,1,0,0,0
22562,36,0,3,2,7,4,64544,1,1262,4,0,456856,4615,2,3,3,1,1,2,0,2,2,0
89978,63,1,0,1,13,0,115938,4,1558,1,2,314699,4462,2,2,2,1,0,0,2,0,1,0
83696,34,0,1,3,32,8,64689,4,1149,0,1,224260,4699,2,3,4,4,0,1,0,2,1,0
31162,42,1,2,1,31,7,106222,1,1916,0,2,279712,3148,1,1,3,3,0,4,1,0,1,0
53992,32,0,1,2,18,4,113005,2,1941,1,4,950556,4839,0,4,1,1,1,0,0,0,0,0
85821,45,1,3,2,22,8,36610,1,1761,4,3,582963,766,2,3,0,3,0,1,1,1,2,0
21257,24,1,4,2,5,7,129172,2,57,0,1,674812,731,2,1,3,0,2,0,3,3,0,0
69739,40,0,0,1,34,7,71740,2,1027,0,2,308320,3456,3,3,0,2,4,4,0,2,1,0
30990,69,0,0,3,24,5,119629,1,1703,2,0,182074,4572,1,1,4,4,0,4,2,3,1,0
4384,48,0,4,0,2,7,147101,3,1027,3,0,75905,4372,2,2,0,0,1,2,1,3,1,0
92138,20,0,0,2,15,7,103083,3,50,3,2,183857,4620,2,2,2,4,3,4,3,0,1,0
72860,39,1,1,4,0,3,83167,3,174,3,0,611999,4379,0,2,0,4,4,2,0,0,2,0
32775,25,0,4,2,11,0,146608,2,884,2,1,760533,4459,2,1,3,3,2,3,3,3,0,0
88841,32,1,1,0,11,4,52509,2,368,3,2,793425,4610,1,1,3,1,3,1,0,2,0,0
47164,31,0,0,4,15,6,111268,3,1528,3,3,775043,4431,1,3,2,4,3,3,0,0,0,0
35880,37,0,4,2,4,0,54512,0,1021,1,2,695331,3649,3,2,2,0,2,0,0,2,0,0
63200,63,0,3,3,17,2,144713,3,1676,0,0,756454,1075,1,3,0,2,0,0,2,3,0,0
93504,46,1,4,1,18,5,107613,2,1148,0,1,645829,4788,0,3,1,3,0,1,1,0,0,0
6922,45,1,0,4,2,8,52002,4,355,2,4,456313,2313,1,1,2,4,4,4,1,2,2,0
61795,40,1,1,1,14,3,137861,4,1314,4,2,686889,591,1,3,4,4,1,4,0,3,0,0
9006,39,0,2,4,25,8,86218,0,1543,4,4,185339,2944,1,4,4,1,2,4,0,0,1,0
59468,70,1,3,3,4,7,108025,2,965,1,2,544959,4063,2,3,1,4,0,3,2,0,2,0
89467,36,1,0,4,8,0,106381,2,1172,0,3,153200,4315,2,4,1,1,2,2,0,0,1,0
46581,36,0,3,0,3,6,62365,0,802,3,0,83758,4211,3,2,1,4,1,3,0,2,1,0
90452,47,0,3,0,28,5,116279,4,336,0,1,903357,3498,2,2,2,0,1,4,1,3,0,0
96990,42,1,3,3,33,4,106562,0,1534,1,1,547785,4656,1,1,3,1,2,2,1,0,2,0
88930,31,0,0,4,26,3,130408,4,311,1,1,753138,4514,2,2,0,3,3,2,0,3,0,0
53307,55,0,0,4,4,7,103069,0,988,2,4,880077,1334,1,4,0,4,0,3,1,0,0,0
60350,21,0,2,2,20,5,117055,2,1106,0,2,687164,4436,0,2,2,3,2,0,3,3,0,0
18819,66,0,2,1,4,0,137986,3,583,3,4,891617,3444,2,4,4,3,2,3,2,3,0,0
41202,53,1,0,0,0,3,45939,2,210,3,0,69655,2288,2,0,3,4,4,4,1,1,1,0
21980,19,0,2,3,4,8,43030,2,684,3,4,648959,1680,1,0,2,3,1,1,3,1,0,0
52020,34,0,1,4,11,4,51465,2,959,3,2,406322,3152,2,3,3,3,2,1,0,1,2,0
61183,27,0,3,4,11,3,68131,1,1564,3,0,682541,2259,1,4,3,0,1,1,0,2,0,0
2161,51,0,0,3,13,8,67304,2,1558,0,0,785913,4579,2,1,4,0,3,3,1,2,0,0
60904,57,1,4,3,13,0,115489,2,1842,2,2,696170,4881,0,0,3,4,2,2,1,0,0,0
88379,43,0,0,1,14,0,26419,2,524,3,0,397580,4108,0,4,3,2,0,0,1,1,2,0
68680,38,1,3,2,3,7,137085,2,744,1,3,789523,1607,1,2,3,2,4,0,0,3,0,0
43030,41,1,0,1,19,2,86727,3,1614,0,0,510020,1775,2,1,4,4,3,4,1,0,2,0
1916,28,1,0,1,13,2,61874,3,922,3,1,155192,1211,1,1,4,0,2,3,0,2,1,0
72683,53,1,2,1,7,2,118302,0,799,4,3,480394,4359,1,3,3,4,1,4,1,3,2,0
91546,55,0,1,4,6,6,96243,1,1046,0,0,507049,4076,0,0,2,2,1,0,1,0,2,0
10549,28,1,0,3,15,4,90984,2,283,3,4,177018,4594,1,2,0,3,2,3,0,0,1,0
86886,40,1,3,1,23,0,41850,0,639,2,2,633155,2461,2,3,1,4,0,4,0,1,2,0
10493,27,1,3,1,33,5,144288,0,481,4,1,664823,3032,0,3,2,4,0,2,0,3,0,0
86669,40,0,2,0,11,7,81504,1,748,4,1,542678,766,1,2,3,0,2,2,0,0,2,0
70106,40,0,1,0,13,2,120662,2,1492,4,4,272905,2235,2,2,3,4,3,0,0,3,1,0
90706,70,0,0,1,2,7,90943,0,646,4,1,290856,3549,2,1,2,0,0,4,2,0,1,0
66754,66,0,3,4,27,4,65365,3,320,1,1,260897,2644,0,4,1,2,3,4,2,2,1,0
64906,31,1,0,2,13,3,137782,2,820,2,3,806391,1357,3,2,3,0,2,0,0,3,0,0
15765,66,0,1,2,33,4,143831,2,805,3,0,797435,4602,1,1,1,3,3,0,2,3,0,0
95338,67,0,0,2,20,7,139250,4,38,3,0,317488,3683,2,0,1,4,2,4,2,3,1,0
52303,21,0,0,2,33,8,145623,4,86,3,3,665821,4553,1,2,4,4,0,1,3,3,0,0
95712,51,1,3,1,1,6,93484,4,433,0,0,84014,3051,0,1,0,3,2,4,1,0,1,0
90265,26,1,1,0,33,8,66799,0,213,0,4,880582,652,1,4,1,3,0,1,0,2,0,0
46963,35,1,1,2,3,3,53222,2,972,4,3,691054,4623,2,2,3,4,0,3,0,2,0,0
77327,47,1,2,4,22,8,53945,0,1537,2,0,421381,3239,1,1,4,3,2,3,1,2,2,0
92248,67,1,3,0,12,1,77791,2,1720,4,0,866796,1550,2,0,3,4,2,0,2,2,0,0
49553,35,1,1,4,3,6,38437,1,1051,2,2,746378,3516,1,4,2,4,3,1,0,1,0,0
82526,55,0,4,1,0,2,62761,2,1557,2,1,378041,4348,0,4,3,4,4,1,1,2,2,0
63726,42,1,1,4,9,8,57165,2,1285,3,4,624602,4352,1,0,1,3,4,4,1,2,2,0
14824,41,1,3,2,9,6,47659,3,1372,2,4,137159,3102,1,2,2,3,0,4,1,1,1,0
90062,20,1,0,2,31,7,108855,3,1809,4,1,970487,1084,2,4,4,4,1,1,3,0,0,0
83529,54,1,3,3,32,2,24932,2,800,3,1,402066,1277,0,2,0,2,2,1,1,1,2,0
81463,42,0,3,0,18,3,66460,1,425,0,1,454557,2653,2,4,3,3,2,3,1,2,2,0
3011,36,0,2,2,2,0,106890,4,1644,1,2,81515,1189,2,4,3,4,1,1,0,0,1,0
45061,70,0,0,4,13,4,26595,4,1499,0,4,433639,1825,0,3,3,2,1,1,2,1,2,0
59793,36,1,3,1,23,3,138690,4,676,0,2,780838,2935,0,2,1,2,1,1,0,3,0,0
65845,53,1,4,1,25,1,83181,0,849,0,2,280737,676,2,0,3,3,2,3,1,0,1,0
36265,67,0,0,0,5,3,142896,4,1121,4,0,545737,1104,2,1,0,0,2,2,2,3,2,0
49754,48,1,1,1,16,5,120209,3,1129,0,2,442278,2115,0,1,1,4,4,1,1,3,2,0
8097,56,1,0,4,26,3,74536,2,86,3,0,328375,3849,3,0,2,2,2,1,1,2,2,0
72375,24,1,0,0,5,8,62794,2,1129,1,0,792493,4427,3,3,2,4,4,2,3,2,0,0
38593,27,0,0,1,34,8,38044,2,272,2,1,942414,2053,1,2,2,3,3,1,0,1,0,0
76032,37,1,0,2,31,4,102032,4,1149,0,0,91397,3926,2,0,0,2,1,4,0,0,1,0
45050,36,0,0,4,17,3,39175,1,1621,0,2,450262,3607,0,2,3,0,0,0,0,1,2,0
89899,40,1,3,0,8,7,50758,2,1618,4,2,985085,4588,1,2,4,4,2,1,0,1,0,0
69853,24,1,1,0,9,4,115088,1,1640,4,1,747838,1850,2,3,2,3,3,0,3,0,0,0
26242,41,0,2,0,1,7,117142,2,131,1,2,341111,4830,1,2,1,2,3,3,1,3,2,0
15287,70,0,0,3,9,2,41346,4,593,4,0,950517,875,2,1,3,3,4,2,2,1,0,0
65540,63,0,0,3,19,0,84992,4,948,0,1,421853,1322,1,2,0,3,3,0,2,0,2,0
88048,48,1,4,1,32,4,118365,0,45,3,1,253981,1258,1,1,1,0,3,2,1,3,1,0
96268,54,0,0,2,20,1,26485,2,1163,1,4,822492,2889,2,0,3,1,2,1,1,1,0,0
87147,19,0,0,1,10,7,97482,2,853,0,0,163540,4897,1,1,3,3,2,3,3,0,1,0
2628,46,0,1,4,13,7,114487,0,1958,0,1,777705,3849,2,4,3,1,0,2,1,0,0,0
70185,53,0,0,2,10,8,106441,0,631,0,4,188340,4367,0,2,0,1,2,1,1,0,1,0
2772,65,0,0,2,33,0,39738,0,1990,2,3,432992,759,1,1,2,3,2,2,2,1,2,0
10869,67,0,3,2,17,1,35254,2,1369,4,0,888622,1202,2,2,1,4,3,2,2,1,0,0
58006,36,0,2,0,30,0,149318,2,783,4,3,459383,3503,3,2,2,4,3,4,0,3,2,0
47688,55,0,0,4,26,6,65565,2,511,2,0,410605,3034,2,3,3,3,0,3,1,2,2,0
96108,28,0,3,3,10,0,77159,4,291,3,0,775203,1634,3,1,3,2,2,3,0,2,0,0
74055,36,0,1,3,3,6,39788,0,400,3,0,544367,4438,0,3,1,4,2,1,0,1,2,0
25990,23,1,0,0,26,4,125064,2,1498,0,4,758179,3486,3,1,2,2,0,4,3,3,0,0
46938,65,1,3,1,4,4,100921,0,303,0,2,714896,755,2,3,1,2,2,0,2,0,0,0
8757,64,0,3,0,11,7,35255,1,1643,0,1,748857,2695,2,1,3,2,2,4,2,1,0,0
6794,61,1,1,0,0,4,97857,0,1727,4,1,850168,3193,0,1,0,3,4,3,2,0,0,0
26781,42,0,2,4,4,7,60369,0,312,0,2,833782,3322,0,3,1,0,1,3,1,2,0,0
36664,55,0,1,3,33,5,143913,0,32,0,0,692157,4839,0,2,1,1,0,4,1,3,0,0
47145,55,0,0,3,10,1,77340,1,742,4,3,535252,4195,2,2,0,1,2,4,1,2,2,0
83446,26,1,3,3,33,5,51078,3,234,1,0,660048,4693,3,3,3,3,3,4,0,1,0,0
88700,41,0,2,1,6,6,78590,1,93,2,2,179749,4014,2,2,0,3,2,3,1,2,1,0
65295,48,0,3,0,29,6,109389,2,952,3,4,489836,4395,1,2,0,1,3,0,1,0,2,0
34956,31,1,4,2,17,2,137928,3,704,0,0,443280,4610,1,0,0,4,1,2,0,3,2,0
79233,56,0,3,2,9,4,40462,0,1916,0,2,880744,3261,2,1,2,0,0,0,1,1,0,0
91312,30,0,2,0,6,0,106550,0,406,3,2,364104,1425,2,3,1,4,2,0,0,0,2,0
92328,37,0,3,2,23,8,60950,2,1479,3,2,887062,3587,2,4,4,0,0,1,0,2,0,0
2938,68,0,0,3,29,7,137659,0,1537,2,3,170023,4064,1,3,0,4,0,4,2,3,1,0
34883,63,1,4,2,23,7,30079,2,964,3,4,627507,3589,2,1,1,2,4,1,2,1,2,0
62414,27,1,4,0,11,7,53754,1,1497,2,0,203938,4593,1,4,3,3,2,3,0,2,1,0
59280,36,0,0,4,14,1,83376,0,68,3,3,270689,3167,0,4,0,2,0,4,0,0,1,0
41084,49,1,4,0,4,5,32780,4,523,1,0,760427,2929,1,1,1,2,0,4,1,1,0,0
27102,41,0,4,3,26,8,60887,1,337,2,2,168111,3471,0,0,3,4,0,4,1,2,1,0
69540,68,1,4,1,16,2,71244,1,1871,2,2,898551,665,0,0,0,0,4,4,2,2,0,0
50141,66,1,4,0,17,1,74559,2,369,1,2,272016,873,3,2,4,4,2,1,2,2,1,0
62670,30,0,4,0,0,3,47895,1,1471,4,2,898463,4713,0,3,2,4,0,4,0,1,0,0
48052,37,1,2,3,33,4,111815,1,1802,0,1,902620,3237,1,2,3,0,2,3,0,0,0,0
66521,23,1,0,1,7,1,30190,0,1732,0,2,228686,1401,1,3,4,3,3,1,3,1,1,0
42695,49,1,4,2,21,5,88554,1,759,0,0,953399,3343,0,4,2,2,3,4,1,0,0,0
61529,68,1,0,0,14,1,123887,1,107,3,1,162561,1099,0,0,1,3,3,4,2,3,1,0
73661,48,0,3,2,12,7,58045,4,1418,3,2,339268,1981,1,3,1,4,0,1,1,2,2,0
55229,26,0,3,2,4,4,58002,3,1075,0,4,378689,3135,1,4,0,4,1,2,0,2,2,0
61842,32,0,1,4,3,8,51138,2,1540,1,0,892102,4636,1,3,2,3,2,1,0,1,0,0
81566,37,0,1,3,2,6,97927,2,507,0,0,673958,4372,2,2,3,3,1,2,0,0,0,0
14225,38,1,0,2,7,1,79809,4,221,2,4,276156,2544,3,2,3,4,0,1,0,2,1,0
49391,55,0,4,3,11,3,29100,3,721,3,0,497030,4481,2,3,1,3,3,4,1,1,2,0
94950,63,0,1,3,18,7,65541,1,719,3,2,527625,3757,2,2,1,3,0,2,2,2,2,0
65801,50,0,4,4,28,8,24061,1,1122,1,1,377982,2248,0,4,2,0,4,1,1,1,2,0
71599,24,0,1,4,15,0,119831,2,1975,0,4,566848,3272,2,4,4,2,2,3,3,3,2,0
30158,63,0,4,3,19,7,128292,0,566,0,1,399597,4801,0,4,2,4,3,1,2,3,2,0
71866,67,0,0,0,28,0,53515,3,920,0,0,941071,4698,0,3,1,3,2,2,2,2,0,0
58997,69,0,4,2,11,2,29189,2,401,0,3,180822,3930,2,1,2,0,3,4,2,1,1,0
46038,46,1,0,1,21,8,145898,2,1758,2,2,157048,2366,2,1,3,2,4,4,1,3,1,0
